fold,vol_id,page,y_hat_prob0,y_hat_prob1,y_hat_prob2
0,mdp.39015058747786,20,0.982805889833396,0.014683662883621966,0.00251044728298237
0,mdp.39015059314008,1,0.03,0.34583333333333327,0.6241666666666666
0,mdp.39015059314008,2,0.5027446745452854,3.0395136778115502e-05,0.49722493031793646
0,mdp.39015059314008,3,0.005,0.925,0.07
0,mdp.39015059314008,4,0.025,0.945,0.03
0,mdp.39015059314008,5,0.02,0.3307,0.6493000000000001
0,mdp.39015059314008,6,0.9998293474452179,0.00014393221823469696,2.672033654753152e-05
0,mdp.39015059314008,7,0.005,0.99,0.005
0,mdp.39015059314008,8,0.0,1.0,0.0
0,mdp.39015059314008,9,0.005,0.99,0.005
0,mdp.39015059314008,10,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,mdp.39015059314008,11,0.015,0.79,0.195
0,mdp.39015059314008,12,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,mdp.39015059314008,13,0.02,0.85,0.13
0,mdp.39015059314008,14,0.13,0.65,0.22
0,mdp.39015059314008,15,3.324468085106383e-06,0.0003081953650016147,0.9996884801669129
0,mdp.39015059314008,16,0.0,0.00014492591483887456,0.9998550740851609
0,mdp.39015059314008,17,0.0,0.012063190853437308,0.9879368091465627
0,mdp.39015059314008,18,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,mdp.39015059314008,19,0.0,0.04205923820706209,0.957940761792938
0,mdp.39015059314008,20,3.355704697986577e-05,0.14033894960650392,0.8596274933465163
0,mdp.39015070446375,1,0.34,0.3096153846153846,0.3503846153846154
0,mdp.39015070446375,2,0.95,0.05,0.0
0,mdp.39015070446375,3,0.9998774243682946,9.585529515777388e-05,2.672033654753152e-05
0,mdp.39015070446375,4,0.9996695665172372,0.00016409628036650865,0.00016633720239621965
0,mdp.39015070446375,5,0.1,0.24,0.66
0,mdp.39015070446375,6,0.9991462886176741,0.0008537113823258402,0.0
0,mdp.39015070446375,7,0.045,0.9,0.055
0,mdp.39015070446375,8,0.275,0.5783333333333333,0.14666666666666667
0,mdp.39015070446375,9,2.0242914979757085e-05,0.023625106294247532,0.9763546507907727
0,mdp.39015070446375,10,4.091845304751239e-05,0.015216480114043312,0.984742601432909
0,mdp.39015070446375,11,0.0,0.017423517454991613,0.9825764825450084
0,mdp.39015070446375,12,0.0,0.005425478653583562,0.9945745213464163
0,mdp.39015070446375,13,0.0,0.010302926910728729,0.9896970730892711
0,mdp.39015070446375,14,0.0,0.015570506100468569,0.9844294938995313
0,mdp.39015070446375,15,0.0,0.02101851685360593,0.9789814831463939
0,mdp.39015070446375,16,0.005,0.04545183224608224,0.9495481677539178
0,mdp.39015070446375,17,0.0,0.005262158661903389,0.9947378413380966
0,mdp.39015070446375,18,3.355704697986577e-05,0.0028105149875113106,0.9971559279655088
0,mdp.39015070446375,19,0.0,0.015585833885085158,0.984414166114915
0,mdp.39015070446375,20,0.0,0.020417648626467368,0.9795823513735327
0,mdp.39015073956255,1,0.01,0.385,0.605
0,mdp.39015073956255,2,0.0,0.785,0.215
0,mdp.39015073956255,3,0.01,0.975,0.015
0,mdp.39015073956255,4,0.0,0.11904096294628604,0.880959037053714
0,mdp.39015073956255,5,5.9198072620891415e-05,0.04111631356195455,0.9588244883654246
0,mdp.39015073956255,6,0.9993828729736944,0.0004660252884714675,0.00015110173783429185
0,mdp.39015073956255,7,1.7421602787456446e-05,0.04088808619522007,0.9590944922019925
0,mdp.39015073956255,8,0.9989398104978239,0.000618616687380328,0.00044157281479593373
0,mdp.39015073956255,9,0.0,0.67,0.33
0,mdp.39015073956255,10,0.0,0.875,0.125
0,mdp.39015073956255,11,0.015,0.79,0.195
0,mdp.39015073956255,12,0.6631779724338784,0.3366379441079015,0.00018408345821995125
0,mdp.39015073956255,13,0.29,0.265,0.445
0,mdp.39015073956255,14,2.1231422505307854e-05,0.007067904838932477,0.9929108637385623
0,mdp.39015073956255,15,0.035,0.505,0.46
0,mdp.39015073956255,16,0.00015101257585456204,0.0013908833962157443,0.9984581040279298
0,mdp.39015073956255,17,0.11,0.55,0.34
0,mdp.39015073956255,18,5.153445280833816e-05,0.013965114221422865,0.985983351325769
0,mdp.39015073956255,19,0.005,0.515,0.48
0,mdp.39015073956255,20,5.153445280833816e-05,0.007749208833113218,0.9921992567140786
0,osu.32435057700403,1,0.035,0.39,0.575
0,osu.32435057700403,2,0.6742254735777656,0.23867945530842127,0.08709507111381283
0,osu.32435057700403,3,0.02,0.79,0.19
0,osu.32435057700403,4,0.57125,0.019375,0.409375
0,osu.32435057700403,5,0.0,0.925,0.075
0,osu.32435057700403,6,0.9993828729736944,0.0004660252884714675,0.00015110173783429185
0,osu.32435057700403,7,0.0,0.23899443781178017,0.7610055621882199
0,osu.32435057700403,8,0.0,0.021429898248828266,0.9785701017511717
0,osu.32435057700403,9,0.005,0.0005649806710003871,0.9944350193289996
0,osu.32435057700403,10,0.0,0.210627216979495,0.7893727830205051
0,osu.32435057700403,11,0.0,0.016166068420882928,0.9838339315791171
0,osu.32435057700403,12,0.0,0.002385150907396563,0.9976148490926035
0,osu.32435057700403,13,0.0,0.22262512131801165,0.7773748786819883
0,osu.32435057700403,14,0.0,0.008787660872512655,0.9912123391274874
0,osu.32435057700403,15,0.0,0.03616307704928548,0.9638369229507147
0,osu.32435057700403,16,0.0,0.0002420664434736923,0.9997579335565263
0,osu.32435057700403,17,0.0,0.005311032414643519,0.9946889675853563
0,osu.32435057700403,18,0.03,0.3747846153846154,0.5952153846153846
0,osu.32435057700403,19,0.05,0.38,0.57
0,osu.32435057700403,20,0.0,0.4043810785654586,0.5956189214345414
0,txu.059173026695219,1,0.6020833333333333,0.2175,0.18041666666666664
0,txu.059173026695219,2,0.405,0.365,0.23
0,txu.059173026695219,3,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,txu.059173026695219,4,0.585,0.3,0.115
0,txu.059173026695219,5,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,txu.059173026695219,6,0.532,0.258,0.21
0,txu.059173026695219,7,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,txu.059173026695219,8,0.61,0.305,0.085
0,txu.059173026695219,9,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,txu.059173026695219,10,0.58,0.345,0.075
0,txu.059173026695219,11,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,txu.059173026695219,12,0.1,0.1625,0.7375
0,txu.059173026695219,13,0.24,0.05625000000000001,0.70375
0,txu.059173026695219,14,0.44,0.17,0.39
0,txu.059173026695219,15,0.155,0.20869222362337114,0.6363077763766288
0,txu.059173026695219,16,0.42,0.105,0.475
0,txu.059173026695219,17,0.145,0.19416570554827436,0.6608342944517256
0,txu.059173026695219,18,0.455,0.175,0.37
0,txu.059173026695219,19,0.065,0.14131097560975608,0.7936890243902439
0,txu.059173026695219,20,0.425,0.12,0.455
0,uc1.32106001877031,1,0.28783165764246676,0.062153682778529624,0.6500146595790038
0,uc1.32106001877031,2,0.9928908237823545,0.0013422234859414312,0.005766952731704184
0,uc1.32106001877031,3,0.3860897435897436,0.5739102564102564,0.04
0,uc1.32106001877031,4,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,uc1.32106001877031,5,0.12,0.845,0.035
0,uc1.32106001877031,6,0.0,0.945,0.055
0,uc1.32106001877031,7,0.015357142857142857,0.858122441284206,0.12652041585865115
0,uc1.32106001877031,8,0.0,0.036022770352912875,0.9639772296470871
0,uc1.32106001877031,9,0.0,0.905,0.095
0,uc1.32106001877031,10,0.0,0.965,0.035
0,uc1.32106001877031,11,0.0,0.945,0.055
0,uc1.32106001877031,12,0.0,0.92,0.08
0,uc1.32106001877031,13,0.0,0.875,0.125
0,uc1.32106001877031,14,0.0,0.955,0.045
0,uc1.32106001877031,15,0.0,0.945,0.055
0,uc1.32106001877031,16,0.0,0.895,0.105
0,uc1.32106001877031,17,0.0,0.845,0.155
0,uc1.32106001877031,18,0.0,0.925,0.075
0,uc1.32106001877031,19,0.0,0.975,0.025
0,uc1.32106001877031,20,0.9996428285493227,0.00016409628036650865,0.00019307517031065812
0,uc1.b2928160,1,0.7033057746670083,0.17046254937429936,0.1262316759586924
0,uc1.b2928160,2,0.94,0.06,0.0
0,uc1.b2928160,3,0.9989398104978239,0.000618616687380328,0.00044157281479593373
0,uc1.b2928160,4,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,uc1.b2928160,5,0.24,0.545,0.215
0,uc1.b2928160,6,0.035,0.94,0.025
0,uc1.b2928160,7,0.04,0.95,0.01
0,uc1.b2928160,8,0.24,0.5144117647058823,0.24558823529411763
0,uc1.b2928160,9,3.355704697986577e-05,0.09804828216699142,0.9019181607860287
0,uc1.b2928160,10,5.9198072620891415e-05,0.04990715715940034,0.9500336447679788
0,uc1.b2928160,11,0.0,0.995,0.005
0,uc1.b2928160,12,0.0,1.0,0.0
0,uc1.b2928160,13,0.0,0.985,0.015
0,uc1.b2928160,14,0.9993828729736944,0.0004660252884714675,0.00015110173783429185
0,uc1.b2928160,15,0.005,0.1321150414839031,0.8628849585160969
0,uc1.b2928160,16,5.834005583496883e-05,0.021729264339299083,0.9782123956048656
0,uc1.b2928160,17,1.7421602787456446e-05,0.013731234413543712,0.9862513439836689
0,uc1.b2928160,18,4.091845304751239e-05,0.014865840649763389,0.985093240897189
0,uc1.b2928160,19,2.074607087256283e-05,0.017070160039625738,0.9829090938895015
0,uc1.b2928160,20,3.324468085106383e-06,0.0036069790971335895,0.9963896964347811
0,uc1.b3386878,1,0.9505165789591845,0.002387075721139627,0.04709634531967593
0,uc1.b3386878,2,0.9976704019735437,0.0011635633054695998,0.0011660347209868072
0,uc1.b3386878,3,0.9985945624786414,0.0007562197507760756,0.0006492177705824881
0,uc1.b3386878,4,0.9985945624786414,0.0007562197507760756,0.0006492177705824881
0,uc1.b3386878,5,0.9996695665172372,0.00016409628036650865,0.00016633720239621965
0,uc1.b3386878,6,0.9989951028078842,0.0005235265190120393,0.00048137067310387207
0,uc1.b3386878,7,0.035,0.8496153846153846,0.11538461538461538
0,uc1.b3386878,9,0.075,0.885,0.04
0,uc1.b3386878,10,0.9998774243682946,9.585529515777388e-05,2.672033654753152e-05
0,uc1.b3386878,11,0.005,0.95,0.045
0,uc1.b3386878,12,0.9996428285493227,0.00016409628036650865,0.00019307517031065812
0,uc1.b3386878,13,2.0242914979757085e-05,0.037775865352176974,0.9622038917328435
0,uc1.b3386878,14,3.324468085106383e-06,0.0006728699481033121,0.9993238055838113
0,uc1.b3386878,15,0.0,0.017108998173371342,0.9828910018266285
0,uc1.b3386878,16,0.9996428285493227,0.00016409628036650865,0.00019307517031065812
0,uc1.b3386878,17,0.0,0.036781105982332384,0.9632188940176677
0,uc1.b3386878,18,0.0,0.00010979693967838834,0.9998902030603215
0,uc1.b3386878,19,0.0,9.641005882162795e-05,0.9999035899411785
0,uc1.b3386878,20,0.0,0.01712330032522477,0.9828766996747753
0,uc1.b3594210,2,0.9980093586777206,0.0009680645452178356,0.0010225767770615732
0,uc1.b3594210,3,0.9421435943805561,0.0014773586210765663,0.056379046998367315
0,uc1.b3594210,4,0.9929556886472193,0.0014773586210765663,0.0055669527317041825
0,uc1.b3594210,5,0.9942099475564093,0.005439445467366983,0.0003506069762236449
0,uc1.b3594210,6,0.9941462886176741,0.00585371138232584,0.0
0,uc1.b3594210,7,0.01,0.705,0.285
0,uc1.b3594210,8,0.0,0.275112447257384,0.7248875527426161
0,uc1.b3594210,9,0.0,1.0,0.0
0,uc1.b3594210,10,0.9998293474452179,0.00014393221823469696,2.672033654753152e-05
0,uc1.b3594210,11,0.010352443609022557,0.958314223057644,0.03133333333333333
0,uc1.b3594210,12,0.6863301191562061,0.28166988084379385,0.032
0,uc1.b3594210,13,0.0,0.08081289022402122,0.9191871097759788
0,uc1.b3594210,14,3.324468085106383e-06,0.0008809890451104889,0.9991156864868043
0,uc1.b3594210,15,3.324468085106383e-06,0.0006033241086777799,0.999393351423237
0,uc1.b3594210,16,3.324468085106383e-06,0.00631113928521469,0.9936855362467
0,uc1.b3594210,17,0.0,0.09738653265130366,0.9026134673486963
0,uc1.b3594210,18,0.0,0.0003215902461553263,0.9996784097538446
0,uc1.b3594210,19,0.0,0.009578923030076696,0.9904210769699232
0,uc1.b3594210,20,3.324468085106383e-06,0.00038015901438254895,0.9996165165175321
0,uc1.b3673056,1,0.9955165789591846,0.002387075721139627,0.0020963453196759423
0,uc1.b3673056,2,0.03769480519480519,0.8885551948051947,0.07375
0,uc1.b3673056,3,0.9974773398769102,0.0010969958451521394,0.0014256642779377922
0,uc1.b3673056,4,0.9985945624786414,0.0007562197507760756,0.0006492177705824881
0,uc1.b3673056,5,0.9998774243682946,9.585529515777388e-05,2.672033654753152e-05
0,uc1.b3673056,6,0.9985945624786414,0.0007562197507760756,0.0006492177705824881
0,uc1.b3673056,7,0.12,0.76,0.12
0,uc1.b3673056,8,0.01,0.22,0.77
0,uc1.b3673056,9,0.14,0.79,0.07
0,uc1.b3673056,10,0.9996428285493227,0.00016409628036650865,0.00019307517031065812
0,uc1.b3673056,11,0.06,0.205,0.735
0,uc1.b3673056,12,0.9991462886176741,0.0008537113823258402,0.0
0,uc1.b3673056,13,0.0575,0.045,0.8975
0,uc1.b3673056,14,0.04,0.655,0.305
0,uc1.b3673056,15,0.0,0.07292267849404235,0.9270773215059578
0,uc1.b3673056,16,0.005,0.2275816840594702,0.7674183159405298
0,uc1.b3673056,17,0.0,0.115,0.885
0,uc1.b3673056,18,0.0,0.86,0.14
0,uc1.b3673056,19,0.025,0.8577948717948718,0.1172051282051282
0,uc1.b3673056,20,0.005,0.9541844919786097,0.040815508021390376
0,uc1.b4365449,1,0.9382591807909604,0.007557203389830508,0.054183615819209045
0,uc1.b4365449,2,0.9927571868167681,0.001313321751837385,0.005929491431394585
0,uc1.b4365449,3,0.9910770545728866,0.005581827141760467,0.0033411182853530673
0,uc1.b4365449,4,0.9868796643491915,0.0005818271417604676,0.01253850850904818
0,uc1.b4365449,5,0.9998774243682946,9.585529515777388e-05,2.672033654753152e-05
0,uc1.b4365449,6,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,uc1.b4365449,7,0.3624581939799332,0.6375418060200669,0.0
0,uc1.b4365449,8,0.9998774243682946,9.585529515777388e-05,2.672033654753152e-05
0,uc1.b4365449,9,0.07535714285714286,0.7042121848739497,0.22043067226890756
0,uc1.b4365449,10,0.0,0.975,0.025
0,uc1.b4365449,11,0.0,0.985,0.015
0,uc1.b4365449,12,0.9998774243682946,9.585529515777388e-05,2.672033654753152e-05
0,uc1.b4365449,13,0.023525641025641027,0.7874391025641025,0.18903525641025642
0,uc1.b4365449,14,0.9998774243682946,9.585529515777388e-05,2.672033654753152e-05
0,uc1.b4365449,15,0.6135007493720828,0.0014773586210765663,0.38502189200684056
0,uc1.b4365449,16,0.9998774243682946,9.585529515777388e-05,2.672033654753152e-05
0,uc1.b4365449,17,0.155,0.83,0.015
0,uc1.b4365449,18,0.7198956393045424,0.28007764035891003,2.672033654753152e-05
0,uc1.b4365449,19,0.005076186970923813,0.018066484535362966,0.9768573284937133
0,uc1.b4365449,20,0.0,0.0012536957829260215,0.9987463042170737
0,uiug.30112106788414,1,0.065,0.4146153846153846,0.5203846153846154
0,uiug.30112106788414,2,0.8898333333333334,0.09516666666666668,0.015
0,uiug.30112106788414,3,0.9992958152958152,0.0007041847041847042,0.0
0,uiug.30112106788414,4,0.9989951028078842,0.0005235265190120393,0.00048137067310387207
0,uiug.30112106788414,5,0.9971672824074915,0.002059047217966666,0.0007736703745416527
0,uiug.30112106788414,6,0.9996428285493227,0.00016409628036650865,0.00019307517031065812
0,uiug.30112106788414,7,0.025,0.95,0.025
0,uiug.30112106788414,8,0.9996429686857797,0.0003303109776728128,2.672033654753152e-05
0,uiug.30112106788414,9,0.0,0.98,0.02
0,uiug.30112106788414,10,0.025,0.3316224137931034,0.6433775862068964
0,uiug.30112106788414,11,0.005,0.895,0.1
0,uiug.30112106788414,12,0.9996428285493227,0.00016409628036650865,0.00019307517031065812
0,uiug.30112106788414,13,0.005625,0.15546066792327648,0.8389143320767235
0,uiug.30112106788414,14,0.0,0.020244293831406402,0.9797557061685935
0,uiug.30112106788414,15,0.005,0.010504871109497693,0.9844951288905023
0,uiug.30112106788414,16,0.0,0.005368507473134057,0.9946314925268659
0,uiug.30112106788414,17,0.01,0.65,0.34
0,uiug.30112106788414,18,0.015,0.825,0.16
0,uiug.30112106788414,19,0.0,0.825,0.175
0,uiug.30112106788414,20,0.025,0.755,0.22
0,umn.31951p00651818n,1,0.812456230897868,0.0023133601601837027,0.1852304089419484
0,umn.31951p00651818n,2,0.9999719101123595,0.0,2.8089887640449436e-05
0,umn.31951p00651818n,3,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,umn.31951p00651818n,4,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,umn.31951p00651818n,6,0.9924421939130917,0.0035527630712305354,0.004005043015678206
0,umn.31951p00651818n,7,0.005,0.97,0.025
0,umn.31951p00651818n,8,0.0,0.88,0.12
0,umn.31951p00651818n,9,0.0,0.2516836312144442,0.7483163687855557
0,umn.31951p00651818n,10,0.9998293474452179,0.00014393221823469696,2.672033654753152e-05
0,umn.31951p00651818n,11,0.0,0.8594642857142857,0.1405357142857143
0,umn.31951p00651818n,12,0.0,0.9094642857142857,0.09053571428571429
0,umn.31951p00651818n,13,0.005,0.885,0.11
0,umn.31951p00651818n,14,0.01,0.525,0.465
0,umn.31951p00651818n,15,0.025,0.65,0.325
0,umn.31951p00651818n,16,0.0,0.96,0.04
0,umn.31951p00651818n,17,0.01,0.295,0.695
0,umn.31951p00651818n,18,0.01,0.78,0.21
0,umn.31951p00651818n,19,4.197749337787068e-05,0.00013621822475237894,0.9998218042818698
0,umn.31951p00651818n,20,0.0,0.03608948477611414,0.9639105152238859
